Time,Open,High,Low,Close,Volume
"Nov 11, 2020",32700.0,32825.0,32400.0,32700.0,26.28M
"Nov 10, 2020",31975.0,33000.0,31900.0,32400.0,38.21M
"Nov 09, 2020",31500.0,32000.0,31075.0,31425.0,16.55M
"Nov 06, 2020",30800.0,31500.0,30300.0,31500.0,27.46M
"Nov 05, 2020",29500.0,30900.0,29500.0,30750.0,32.22M
"Nov 04, 2020",29500.0,29700.0,28925.0,29100.0,15.73M
"Nov 03, 2020",29200.0,29475.0,29175.0,29450.0,15.63M
"Nov 02, 2020",28800.0,29125.0,28600.0,29100.0,30.20M
"Oct 27, 2020",29075.0,29150.0,28775.0,28950.0,17.90M
"Oct 26, 2020",28625.0,29175.0,28625.0,29075.0,14.09M
"Oct 23, 2020",29200.0,29200.0,28750.0,28850.0,13.27M
"Oct 22, 2020",28700.0,29000.0,28525.0,29000.0,19.37M
"Oct 21, 2020",29300.0,29325.0,28650.0,28900.0,15.59M
"Oct 20, 2020",29400.0,29400.0,28925.0,29025.0,15.00M
"Oct 19, 2020",28750.0,29500.0,28550.0,29500.0,11.37M
"Oct 16, 2020",28925.0,28950.0,28650.0,28800.0,17.81M
"Oct 15, 2020",29375.0,29400.0,28800.0,28925.0,16.41M
"Oct 14, 2020",29200.0,29500.0,29050.0,29500.0,16.62M
"Oct 13, 2020",29200.0,29300.0,28850.0,29275.0,9.65M
"Oct 12, 2020",29200.0,29375.0,29150.0,29275.0,16.58M
"Oct 09, 2020",28750.0,28875.0,28600.0,28875.0,10.85M
"Oct 08, 2020",28950.0,29000.0,28550.0,28900.0,15.48M
"Oct 07, 2020",28000.0,28775.0,27900.0,28775.0,17.99M
"Oct 06, 2020",28150.0,28575.0,28000.0,28500.0,28.39M
"Oct 05, 2020",27575.0,27800.0,27300.0,27600.0,11.66M
"Oct 02, 2020",27800.0,27825.0,27200.0,27525.0,13.37M
"Oct 01, 2020",27425.0,27850.0,27400.0,27850.0,11.38M
"Sep 30, 2020",27825.0,27825.0,27100.0,27100.0,21.48M
"Sep 29, 2020",27875.0,28175.0,27300.0,27525.0,23.56M
"Sep 28, 2020",28250.0,28475.0,27500.0,27575.0,18.70M
"Sep 25, 2020",27400.0,28125.0,27300.0,28050.0,20.14M
"Sep 24, 2020",27150.0,27675.0,26950.0,27225.0,17.72M
"Sep 23, 2020",27250.0,27925.0,27125.0,27525.0,20.10M
"Sep 22, 2020",27600.0,27825.0,27150.0,27250.0,32.69M
"Sep 21, 2020",28200.0,28675.0,27975.0,28025.0,22.49M
"Sep 18, 2020",28500.0,28675.0,27850.0,28150.0,63.38M
"Sep 17, 2020",28750.0,29275.0,28325.0,28775.0,27.76M
"Sep 16, 2020",29300.0,29350.0,28725.0,28750.0,31.71M
"Sep 15, 2020",30200.0,30500.0,29300.0,29300.0,34.02M
"Sep 14, 2020",30000.0,30575.0,29925.0,30250.0,27.62M
"Sep 11, 2020",29000.0,29875.0,28100.0,29525.0,80.61M
"Sep 10, 2020",31100.0,31100.0,29050.0,29050.0,35.15M
"Sep 09, 2020",31500.0,31600.0,31050.0,31225.0,9.86M
"Sep 08, 2020",31425.0,31800.0,31425.0,31675.0,7.93M
"Sep 07, 2020",31675.0,31800.0,31000.0,31425.0,12.85M
"Sep 04, 2020",32250.0,32250.0,31325.0,31900.0,16.12M
"Sep 03, 2020",32325.0,32500.0,31500.0,32500.0,13.64M
"Sep 02, 2020",32600.0,32800.0,31825.0,32175.0,13.21M
"Sep 01, 2020",31400.0,32600.0,31200.0,32600.0,13.49M
"Aug 31, 2020",32500.0,32700.0,31375.0,31375.0,19.41M
"Aug 28, 2020",32800.0,33000.0,32125.0,32475.0,10.46M
"Aug 27, 2020",31825.0,33000.0,31700.0,33000.0,13.67M
"Aug 26, 2020",31925.0,31950.0,31525.0,31700.0,8.60M
"Aug 25, 2020",31600.0,31900.0,31525.0,31825.0,9.84M
"Aug 24, 2020",31700.0,31900.0,31400.0,31575.0,13.38M
"Aug 19, 2020",31800.0,32050.0,31550.0,31650.0,11.76M
"Aug 18, 2020",32025.0,32125.0,31500.0,31800.0,16.31M
"Aug 14, 2020",31500.0,32025.0,31200.0,32025.0,11.46M
"Aug 13, 2020",31300.0,31500.0,30900.0,31500.0,9.72M
"Aug 12, 2020",30875.0,31300.0,30800.0,31300.0,7.12M
"Aug 11, 2020",30700.0,31000.0,30650.0,30875.0,7.76M
"Aug 10, 2020",30900.0,31000.0,30525.0,30600.0,7.55M
"Aug 07, 2020",31325.0,31425.0,30800.0,30900.0,8.72M
"Aug 06, 2020",31075.0,31475.0,30925.0,31300.0,11.05M
"Aug 05, 2020",31000.0,31100.0,30500.0,31025.0,9.88M
"Aug 04, 2020",30775.0,31100.0,30650.0,31050.0,15.87M
"Aug 03, 2020",31100.0,31175.0,29125.0,30650.0,27.42M
"Jul 30, 2020",30675.0,31200.0,30275.0,31200.0,16.11M
"Jul 29, 2020",30925.0,30925.0,30500.0,30675.0,10.05M
"Jul 28, 2020",30600.0,31000.0,30300.0,30925.0,13.06M
"Jul 27, 2020",30500.0,30700.0,30000.0,30500.0,8.39M
"Jul 24, 2020",31000.0,31000.0,30500.0,30500.0,11.67M
"Jul 23, 2020",30900.0,31075.0,30700.0,31000.0,16.81M
"Jul 22, 2020",31050.0,31250.0,30650.0,30900.0,8.95M
"Jul 21, 2020",30500.0,31175.0,30500.0,31000.0,16.83M
"Jul 20, 2020",30600.0,30800.0,30300.0,30700.0,11.96M
"Jul 17, 2020",30675.0,30900.0,30200.0,30600.0,14.67M
"Jul 16, 2020",30750.0,31000.0,30700.0,30900.0,13.30M
"Jul 15, 2020",31000.0,31200.0,30750.0,30750.0,12.29M
"Jul 14, 2020",30875.0,31000.0,30550.0,31000.0,9.12M
"Jul 13, 2020",31150.0,31200.0,30700.0,30875.0,17.20M
"Jul 10, 2020",30500.0,31200.0,30400.0,31000.0,13.44M
"Jul 09, 2020",31050.0,31200.0,30150.0,30500.0,18.71M
"Jul 08, 2020",29950.0,31325.0,29900.0,31000.0,21.29M
"Jul 07, 2020",29700.0,29975.0,29500.0,29950.0,14.83M
"Jul 06, 2020",29300.0,29675.0,29250.0,29675.0,13.56M
"Jul 03, 2020",29350.0,29525.0,29200.0,29350.0,10.44M
"Jul 02, 2020",28875.0,29350.0,28800.0,29350.0,15.12M
"Jul 01, 2020",28500.0,29000.0,28375.0,29000.0,12.79M
"Jun 30, 2020",28500.0,28700.0,28300.0,28475.0,14.89M
"Jun 29, 2020",28200.0,28475.0,27925.0,28375.0,9.76M
"Jun 26, 2020",28600.0,28800.0,28200.0,28225.0,11.49M
"Jun 25, 2020",28500.0,28725.0,28200.0,28625.0,10.28M
"Jun 24, 2020",28250.0,28800.0,28200.0,28525.0,11.47M
"Jun 23, 2020",27850.0,28300.0,27600.0,28100.0,13.99M
"Jun 22, 2020",27975.0,28300.0,27650.0,27700.0,10.32M
"Jun 19, 2020",28000.0,28250.0,27725.0,27875.0,22.01M
"Jun 18, 2020",28600.0,28700.0,27925.0,27925.0,13.61M
"Jun 17, 2020",29000.0,29000.0,28400.0,28600.0,15.96M
"Jun 16, 2020",27900.0,28975.0,27900.0,28800.0,18.30M
"Jun 15, 2020",28400.0,28550.0,27500.0,27500.0,20.17M
"Jun 12, 2020",28400.0,28400.0,27400.0,28350.0,19.21M
"Jun 11, 2020",28750.0,29050.0,28025.0,28400.0,17.04M
"Jun 10, 2020",29000.0,29325.0,27975.0,29000.0,23.08M
"Jun 09, 2020",29700.0,29975.0,28975.0,29025.0,20.02M
"Jun 08, 2020",28775.0,29625.0,28775.0,29500.0,34.71M
"Jun 05, 2020",28950.0,29275.0,27925.0,28625.0,17.63M
"Jun 04, 2020",28900.0,29950.0,28000.0,28950.0,47.23M
"Jun 03, 2020",27050.0,28900.0,27000.0,28900.0,55.93M
"Jun 02, 2020",26300.0,27500.0,26200.0,26800.0,36.27M
"May 29, 2020",26475.0,26475.0,25950.0,25950.0,79.88M
"May 28, 2020",25000.0,26600.0,25000.0,26475.0,45.85M
"May 27, 2020",24850.0,25000.0,24275.0,24825.0,30.35M
"May 26, 2020",23875.0,25000.0,23875.0,24850.0,35.22M
"May 20, 2020",23600.0,24000.0,23450.0,23825.0,23.83M
"May 19, 2020",24200.0,24800.0,23400.0,23400.0,25.70M
"May 18, 2020",24000.0,24225.0,23750.0,23825.0,28.00M
"May 15, 2020",24600.0,24975.0,23400.0,23925.0,41.16M
"May 14, 2020",25350.0,25550.0,24525.0,24600.0,26.25M
"May 13, 2020",25800.0,25850.0,25425.0,25550.0,18.99M
"May 12, 2020",26700.0,26700.0,25150.0,26100.0,23.73M
"May 11, 2020",26225.0,26625.0,26225.0,26475.0,8.12M
"May 08, 2020",26725.0,27000.0,25750.0,26225.0,24.61M
"May 06, 2020",26575.0,26850.0,26500.0,26775.0,17.28M
"May 05, 2020",26100.0,26700.0,26000.0,26425.0,23.73M
"May 04, 2020",25750.0,26500.0,25000.0,26100.0,22.90M
"Apr 30, 2020",24400.0,26250.0,24400.0,25850.0,34.82M
"Apr 29, 2020",24125.0,24250.0,24000.0,24250.0,24.23M
"Apr 28, 2020",24800.0,24875.0,24025.0,24150.0,36.10M
"Apr 27, 2020",24700.0,25100.0,24275.0,24800.0,30.22M
"Apr 24, 2020",25600.0,25700.0,24600.0,24600.0,26.23M
"Apr 23, 2020",25900.0,26225.0,25600.0,25600.0,21.08M
"Apr 22, 2020",25800.0,26175.0,25225.0,25725.0,21.45M
"Apr 21, 2020",26775.0,26775.0,25800.0,25800.0,14.69M
"Apr 20, 2020",27150.0,27500.0,26650.0,26775.0,18.15M
"Apr 17, 2020",26500.0,27225.0,26400.0,27125.0,32.19M
"Apr 16, 2020",27425.0,27600.0,25925.0,26200.0,35.40M
"Apr 15, 2020",27575.0,28150.0,27225.0,27425.0,19.07M
"Apr 14, 2020",27525.0,27950.0,27225.0,27575.0,19.16M
"Apr 13, 2020",27700.0,28075.0,27400.0,27500.0,11.61M
"Apr 09, 2020",28000.0,28475.0,27500.0,27975.0,18.00M
"Apr 08, 2020",28275.0,28300.0,27400.0,28175.0,21.22M
"Apr 07, 2020",28675.0,30500.0,27900.0,28275.0,29.83M
"Apr 06, 2020",27600.0,28700.0,27475.0,28675.0,15.64M
"Apr 03, 2020",27300.0,27650.0,26825.0,27475.0,22.10M
"Apr 02, 2020",27350.0,27350.0,26800.0,27050.0,27.32M
"Apr 01, 2020",27800.0,28750.0,27125.0,27400.0,30.57M
"Mar 31, 2020",28300.0,28550.0,27425.0,27625.0,36.53M
"Mar 30, 2020",27400.0,27775.0,25775.0,27475.0,31.99M
"Mar 27, 2020",26800.0,29475.0,26775.0,27550.0,53.94M
"Mar 26, 2020",23250.0,26975.0,23250.0,26400.0,66.33M
"Mar 24, 2020",22250.0,24975.0,22250.0,22500.0,50.79M
"Mar 23, 2020",23800.0,25000.0,22025.0,22150.0,43.57M
"Mar 20, 2020",23000.0,26925.0,21625.0,23675.0,67.03M
"Mar 19, 2020",24975.0,24975.0,23250.0,23250.0,52.88M
"Mar 18, 2020",25600.0,26900.0,23825.0,25000.0,36.01M
"Mar 17, 2020",27475.0,27525.0,25600.0,25600.0,42.44M
"Mar 16, 2020",28300.0,28300.0,26575.0,27525.0,30.11M
"Mar 13, 2020",27800.0,28750.0,25875.0,28300.0,42.34M
"Mar 12, 2020",28000.0,28200.0,27300.0,27800.0,25.97M
"Mar 11, 2020",29750.0,29900.0,28950.0,29250.0,18.64M
"Mar 10, 2020",29200.0,30050.0,29200.0,29625.0,26.73M
"Mar 09, 2020",30000.0,30200.0,28925.0,28925.0,28.18M
"Mar 06, 2020",31750.0,31750.0,31000.0,31000.0,15.57M
"Mar 05, 2020",32700.0,32700.0,31700.0,32175.0,15.52M
"Mar 04, 2020",31575.0,32500.0,31300.0,32200.0,16.61M
"Mar 03, 2020",31000.0,31750.0,31000.0,31600.0,22.93M
"Mar 02, 2020",31450.0,31450.0,30175.0,30400.0,28.97M
"Feb 28, 2020",31000.0,31450.0,30175.0,31450.0,33.99M
"Feb 27, 2020",32350.0,32375.0,31000.0,31450.0,25.85M
"Feb 26, 2020",32500.0,32675.0,32100.0,32100.0,18.56M
"Feb 25, 2020",32750.0,32800.0,32550.0,32650.0,17.29M
"Feb 24, 2020",32825.0,33000.0,32550.0,32625.0,16.98M
"Feb 21, 2020",33000.0,33300.0,32975.0,33075.0,19.65M
"Feb 20, 2020",33450.0,33475.0,32825.0,32975.0,27.34M
"Feb 19, 2020",33325.0,33800.0,33325.0,33475.0,14.92M
"Feb 18, 2020",33425.0,33600.0,33350.0,33475.0,19.69M
"Feb 17, 2020",33400.0,33750.0,33400.0,33600.0,23.06M
"Feb 14, 2020",33900.0,33975.0,33375.0,33400.0,29.41M
"Feb 13, 2020",34100.0,34100.0,33700.0,33950.0,9.95M
"Feb 12, 2020",34000.0,34000.0,33800.0,34000.0,13.99M
"Feb 11, 2020",33925.0,33925.0,33725.0,33900.0,15.51M
"Feb 10, 2020",33800.0,33925.0,33150.0,33925.0,13.32M
"Feb 07, 2020",33550.0,33900.0,33525.0,33800.0,16.52M
"Feb 06, 2020",33700.0,33900.0,33400.0,33700.0,30.94M
"Feb 05, 2020",33900.0,33900.0,33250.0,33650.0,24.60M
"Feb 04, 2020",32850.0,33100.0,32600.0,33000.0,22.66M
"Feb 03, 2020",32400.0,32925.0,31850.0,32200.0,29.96M
"Jan 31, 2020",34000.0,34025.0,32400.0,32400.0,32.63M
"Jan 30, 2020",34225.0,34225.0,33650.0,33700.0,14.40M
"Jan 29, 2020",34000.0,34225.0,33850.0,33925.0,8.76M
"Jan 28, 2020",34175.0,34225.0,33775.0,33950.0,16.52M
"Jan 27, 2020",34325.0,34700.0,34075.0,34200.0,7.94M
"Jan 24, 2020",34100.0,34400.0,34050.0,34050.0,13.93M
"Jan 23, 2020",34425.0,34475.0,34150.0,34200.0,17.55M
"Jan 22, 2020",34275.0,34475.0,34175.0,34200.0,18.86M
"Jan 21, 2020",34425.0,34475.0,34125.0,34150.0,20.80M
"Jan 20, 2020",34750.0,34875.0,34150.0,34175.0,18.71M
"Jan 17, 2020",34200.0,34450.0,34000.0,34375.0,7.65M
"Jan 16, 2020",34025.0,34450.0,33975.0,34250.0,17.79M
"Jan 15, 2020",34350.0,35300.0,34000.0,34175.0,15.12M
"Jan 14, 2020",33725.0,34425.0,33700.0,34350.0,18.72M
"Jan 13, 2020",33700.0,33800.0,33675.0,33725.0,13.57M
"Jan 10, 2020",33825.0,34125.0,33550.0,33625.0,14.67M
"Jan 09, 2020",33700.0,33775.0,33650.0,33700.0,8.07M
"Jan 08, 2020",33350.0,33725.0,33350.0,33400.0,10.74M
"Jan 07, 2020",33675.0,33850.0,33650.0,33700.0,9.00M
"Jan 06, 2020",33600.0,33750.0,33450.0,33675.0,5.46M
"Jan 03, 2020",33750.0,34000.0,33625.0,34000.0,9.55M
"Jan 02, 2020",33475.0,33900.0,33400.0,33450.0,9.89M
